"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-04","0.00","0.0","0.0","89","55",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-05","0.00","0.0","0.0","88","54",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-06","0.00","0.0","0.0","91","54",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-07","0.00","0.0","0.0","93","57",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-08","0.00","0.0","0.0","88","61",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-09","0.00","0.0","0.0","91","59",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-10","0.00","0.0","0.0","92","58",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-11","0.00","0.0","0.0","92","58",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-12","0.00","0.0","0.0","77","57",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-13","0.00","0.0","0.0","68","57",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-14","0.00","0.0","0.0","67","57",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-15","0.02","0.0","0.0","66","54",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-16","0.00","0.0","0.0","71","53",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-17","0.11","0.0","0.0","60","52",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-18","0.20","0.0","0.0","65","57",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-19","0.06","0.0","0.0","72","54",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-20","0.00","0.0","0.0","81","50",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-21","0.00","0.0","0.0","85","56",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-22","0.00","0.0","0.0","81","56",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-23","0.00","0.0","0.0","85","59",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-24","0.00","0.0","0.0","84","60",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-25","0.18","0.0","0.0","65","53",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-26","0.30","0.0","0.0","71","52",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-27","0.11","0.0","0.0","66","50",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-28","0.00","0.0","0.0","74","47",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-29","0.00","0.0","0.0","79","58",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-09-30","0.00","0.0","0.0","73","52",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-01","0.05","0.0","0.0","60","54",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-02","0.11","0.0","0.0","61","54",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-03","0.17","0.0","0.0","64","52",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-04","0.27","0.0","0.0","66","50",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-05","0.33","0.0","0.0","59","48",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-06","0.04","0.0","0.0","56","52",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-07","0.03","0.0","0.0","58","52",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-08","0.00","0.0","0.0","68","53",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-09","0.05","0.0","0.0","58","54",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-10","0.55","0.0","0.0","62","53",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-11","0.78","0.0","0.0","63","52",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-12","0.00","0.0","0.0","63","50",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-13","0.15","0.0","0.0","55","50",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-14","0.07","0.0","0.0","59","48",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-15","0.00","0.0","0.0","61","50",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-16","0.00","0.0","0.0","62","44",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-17","0.00","0.0","0.0","63","43",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-18","0.00","0.0","0.0","71","45",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-19","0.00","0.0","0.0","61","48",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-20","0.01","0.0","0.0","61","51",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-21","0.00","0.0","0.0","63","52",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-22","0.00","0.0","0.0","66","56",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-23","0.01","0.0","0.0","62","48",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-24","0.00","0.0","0.0","60","41",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-25","0.00","0.0","0.0","59","36",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-26","0.00","0.0","0.0","54","37",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-27","0.00","0.0","0.0","58","38",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-28","0.23","0.0","0.0","59","48",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-29","0.03","0.0","0.0","60","47",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-30","0.45","0.0","0.0","61","49",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-10-31","0.03","0.0","0.0","57","37",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-01","0.00","0.0","0.0","49","33",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-02","0.64","0.0","0.0","60","34",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-03","0.01","0.0","0.0","52","37",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-04","0.00","0.0","0.0","47","36",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-05","0.17","0.0","0.0","47","38",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-06","0.00","0.0","0.0","52","33",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-07","0.04","0.0","0.0","52","43",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-08","0.02","0.0","0.0","56","39",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-09","0.01","0.0","0.0","56","45",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-10","0.00","0.0","0.0","57","37",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-11","0.22",,,"49","32",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-12","0.27","0.0","0.0","49","41",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-13","0.06","0.0","0.0","52","45",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-14","0.06","0.0","0.0","50","38",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-15","0.01","0.0","0.0","44","35",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-16","0.50","0.0","0.0","53","35",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-17","0.33","0.0","0.0","53","40",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-18","0.15","0.0","0.0","45","36",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-19","0.05",,,"43","33",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-20","0.00",,,"44","29",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-21","0.70","0.0","0.0","51","37",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-22","1.74","0.0","0.0","59","45",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-23","0.84","0.0","0.0","57","41",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-24","0.17","0.0","0.0","47","38",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-25","0.03","0.0","0.0","50","39",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-26","0.00","0.0","0.0","53","45",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-27","0.63","0.0","0.0","56","44",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-28","0.01","0.0","0.0","45","38",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-29","0.01","0.0","0.0","45","37",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-11-30","0.09","0.0","0.0","51","35",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-01","0.00","0.0","0.0","48","31",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-02","0.01","0.0","0.0","47","31",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-03","0.00","0.0","0.0","37","30",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-04","0.00","0.0","0.0","44","30",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-05","0.00","0.0","0.0","42","28",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-06","0.00","0.0","0.0","35","30",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-07","0.00","0.0","0.0","39","32",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-08","0.00","0.0","0.0","45","29",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-09","0.00","0.0","0.0","46","26",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-10","0.02","0.0","0.0","36","27",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-11","0.00","0.0","0.0","39","33",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-12","0.00","0.0","0.0","44","28",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-13","0.00","0.0","0.0","40","27",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-14","0.04","0.0","0.0","40","33",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-15","0.05","0.0","0.0","39","33",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-16","0.00","0.0","0.0","49","32",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-17","0.00","0.0","0.0","47","31",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-18","0.09","0.0","0.0","42","34",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-19","0.00","0.0","0.0","42","39",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-20","0.05","0.0","0.0","42","37",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-21","0.00","0.0","0.0","43","31",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-22","0.00","0.0","0.0","45","27",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-23","0.00","0.0","0.0","47","31",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-24","0.00","0.0","0.0","47","36",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-25","0.03","0.0","0.0","50","33",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-26","0.02","0.0","0.0","41","31",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-27","0.48","0.0","0.0","53","40",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-28","0.97","0.0","0.0","56","51",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-29","0.75","0.0","0.0","53","46",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-30","0.59","0.0","0.0","53","37",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2011-12-31","0.00","0.0","0.0","42","29",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-01","0.00","0.0","0.0","50","42",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-02","0.03","0.0","0.0","54","41",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-03","0.00","0.0","0.0","50","42",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-04","0.18","0.0","0.0","52","40",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-05","0.04","0.0","0.0","51","33",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-06","0.12","0.0","0.0","38","32",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-07","0.00","0.0","0.0","46","36",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-08","0.00","0.0","0.0","43","32",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-09","0.33","0.0","0.0","43","33",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-10","0.02","0.0","0.0","46","29",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-11","0.00","0.0","0.0","45","29",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-12","0.00","0.0","0.0","43","33",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-13","0.00","0.0","0.0","44","27",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-14","0.18","0.0","0.0","44","33",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-15","0.06","0.0","0.0","37","31",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-16","0.09","0.0","0.0","38","29",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-17","0.79","1.3","1.0","38","31",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-18","1.05","1.0","0.0","52","31",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-19","2.25","0.0","0.0","52","36",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-20","0.72","0.0","0.0","39","34",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-21","0.11","0.0","0.0","52","37",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-22","0.37","0.0","0.0","47","35",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-23","0.01","0.0","0.0","40","33",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-24","0.96","0.0","0.0","55","34",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-25","0.04","0.0","0.0","55","47",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-26","0.13","0.0","0.0","51","31",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-27","0.00","0.0","0.0","42","28",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-28","0.00","0.0","0.0","46","29",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-29","0.55","0.0","0.0","49","37",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-30","0.00","0.0","0.0","51","42",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-01-31","0.01","0.0","0.0","51","42",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-01","0.04","0.0","0.0","52","36",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-02","0.00","0.0","0.0","53","34",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-03","0.00","0.0","0.0","52","41",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-04","0.00","0.0","0.0","50","38",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-05","0.00","0.0","0.0","53","39",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-06","0.00","0.0","0.0","51","39",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-07","0.00","0.0","0.0","46","38",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-08","0.15","0.0","0.0","44","40",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-09","0.18","0.0","0.0","48","44",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-10","0.47","0.0","0.0","45","41",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-11","0.00","0.0","0.0","51","37",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-12","0.10","0.0","0.0","51","36",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-13","0.08","0.0","0.0","44","39",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-14","0.09","0.0","0.0","45","38",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-15","0.00","0.0","0.0","44","34",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-16","0.18","0.0","0.0","43","33",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-17","0.33","0.0","0.0","50","42",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-18","0.10","0.0","0.0","47","39",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-19","0.02","0.0","0.0","47","37",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-20","0.43","0.0","0.0","49","37",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-21","0.07","0.0","0.0","55","48",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-22","0.28","0.0","0.0","54","40",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-23","0.00","0.0","0.0","51","38",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-24","0.23","0.0",,"53","38",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-25","0.25","0.0",,"44","35",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-26","0.06","0.0",,"45","35",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-27","0.00","0.0","0.0","45","35",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-28","0.48","0.0","0.0","48","30",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-02-29","0.40","0.0","0.0","40","35",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-01","0.28","0.3","0.0","45","32",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-02","0.02","0.0","0.0","47","35",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-03","0.00","0.0","0.0","55","42",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-04","0.00","0.0","0.0","56","40",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-05","0.27","0.0","0.0","47","37",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-06","0.00","0.0","0.0","48","33",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-07","0.00","0.0","0.0","51","27",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-08","0.00","0.0","0.0","67","32",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-09","0.00","0.0","0.0","63","36",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-10","0.25","0.0","0.0","52","44",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-11","0.35","0.0","0.0","45","38",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-12","1.17","0.0","0.0","51","33",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-13","0.37","0.0","0.0","45","32",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-14","0.61","0.0","0.0","40","36",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-15","0.64","0.0","0.0","54","40",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-16","0.24","0.0","0.0","55","42",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-17","0.20","0.0","0.0","51","38",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-18","0.06","0.0","0.0","45","32",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-19","0.20","0.0","0.0","43","30",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-20","0.77","0.0","0.0","47","37",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-21","0.72","0.1","0.0","39","31",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-22","0.32","0.4","0.0","49","31",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-23","0.00","0.0","0.0","57","32",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-24","0.00","0.0","0.0","64","46",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-25","0.00","0.0","0.0","55","42",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-26","0.02","0.0","0.0","59","39",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-27","0.16","0.0","0.0","54","46",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-28","0.14","0.0","0.0","54","44",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-29","0.88","0.0","0.0","55","47",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-30","0.54","0.0","0.0","53","41",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-03-31","0.77","0.0","0.0","54","40",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-04-01","0.08","0.0","0.0","49","40",
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2012-04-02","0.00","0.0","0.0","61","39",
